case_id,origin,speaker_id,recipe_id,recipe_role,voice_id,seed,line_id,category,transcript,wav,gold,gold_ready,source_uri
case_0388_20260728_201041_151_Lana_Line_8157A891419591A0F7C668AB69B21819_000003_00,recorded,lana,existing_corpus_v1,recreation,priestley,1753018987,,,inputs/transcripts/case_0388_20260728_201041_151_Lana_Line_8157A891419591A0F7C668AB69B21819_000003_00.txt,inputs/wav/case_0388_20260728_201041_151_Lana_Line_8157A891419591A0F7C668AB69B21819_000003_00.wav,inputs/gold/case_0388_20260728_201041_151_Lana_Line_8157A891419591A0F7C668AB69B21819_000003_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260728_201041_151_Lana_Line_8157A891419591A0F7C668AB69B21819_000003_00
case_0389_20260728_201047_038_Lana_Line_8157A891419591A0F7C668AB69B21819_000004_00,recorded,lana,existing_corpus_v1,recreation,lana,24791987,,,inputs/transcripts/case_0389_20260728_201047_038_Lana_Line_8157A891419591A0F7C668AB69B21819_000004_00.txt,inputs/wav/case_0389_20260728_201047_038_Lana_Line_8157A891419591A0F7C668AB69B21819_000004_00.wav,inputs/gold/case_0389_20260728_201047_038_Lana_Line_8157A891419591A0F7C668AB69B21819_000004_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260728_201047_038_Lana_Line_8157A891419591A0F7C668AB69B21819_000004_00
case_0390_20260728_201110_327_Lana_Line_8157A891419591A0F7C668AB69B21819_000005_00,recorded,lana,existing_corpus_v1,recreation,lana,1499472996,,,inputs/transcripts/case_0390_20260728_201110_327_Lana_Line_8157A891419591A0F7C668AB69B21819_000005_00.txt,inputs/wav/case_0390_20260728_201110_327_Lana_Line_8157A891419591A0F7C668AB69B21819_000005_00.wav,inputs/gold/case_0390_20260728_201110_327_Lana_Line_8157A891419591A0F7C668AB69B21819_000005_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260728_201110_327_Lana_Line_8157A891419591A0F7C668AB69B21819_000005_00
case_0391_20260729_051851_986_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000000_00,recorded,lana,existing_corpus_v1,recreation,lana,187928486,,,inputs/transcripts/case_0391_20260729_051851_986_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000000_00.txt,inputs/wav/case_0391_20260729_051851_986_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000000_00.wav,inputs/gold/case_0391_20260729_051851_986_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051851_986_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000000_00
case_0392_20260729_051858_718_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000001_00,recorded,lana,existing_corpus_v1,recreation,priestley,251012505,,,inputs/transcripts/case_0392_20260729_051858_718_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000001_00.txt,inputs/wav/case_0392_20260729_051858_718_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000001_00.wav,inputs/gold/case_0392_20260729_051858_718_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000001_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051858_718_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000001_00
case_0393_20260729_051906_926_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000002_00,recorded,lana,existing_corpus_v1,recreation,priestley,1401274947,,,inputs/transcripts/case_0393_20260729_051906_926_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000002_00.txt,inputs/wav/case_0393_20260729_051906_926_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000002_00.wav,inputs/gold/case_0393_20260729_051906_926_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000002_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051906_926_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000002_00
case_0394_20260729_051916_059_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000003_00,recorded,lana,existing_corpus_v1,recreation,alfie,1242599698,,,inputs/transcripts/case_0394_20260729_051916_059_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000003_00.txt,inputs/wav/case_0394_20260729_051916_059_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000003_00.wav,inputs/gold/case_0394_20260729_051916_059_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000003_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051916_059_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000003_00
case_0395_20260729_051928_570_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000004_00,recorded,lana,existing_corpus_v1,recreation,lana,812071051,,,inputs/transcripts/case_0395_20260729_051928_570_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000004_00.txt,inputs/wav/case_0395_20260729_051928_570_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000004_00.wav,inputs/gold/case_0395_20260729_051928_570_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000004_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051928_570_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000004_00
case_0396_20260729_051937_433_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000005_00,recorded,lana,existing_corpus_v1,recreation,priestley,1621265764,,,inputs/transcripts/case_0396_20260729_051937_433_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000005_00.txt,inputs/wav/case_0396_20260729_051937_433_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000005_00.wav,inputs/gold/case_0396_20260729_051937_433_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000005_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_051937_433_Lana_Line_D2CAA7454CFE37E8C318F9B0A5D38B28_000005_00
case_0397_20260729_052336_776_Lana_Line_D6196110467B43CC0B510B8BDB70CE16_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1812543320,,,inputs/transcripts/case_0397_20260729_052336_776_Lana_Line_D6196110467B43CC0B510B8BDB70CE16_000000_00.txt,inputs/wav/case_0397_20260729_052336_776_Lana_Line_D6196110467B43CC0B510B8BDB70CE16_000000_00.wav,inputs/gold/case_0397_20260729_052336_776_Lana_Line_D6196110467B43CC0B510B8BDB70CE16_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052336_776_Lana_Line_D6196110467B43CC0B510B8BDB70CE16_000000_00
case_0398_20260729_052449_305_Lana_Line_F09B4B804F858D04620EA6B589E55CA5_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1937180555,,,inputs/transcripts/case_0398_20260729_052449_305_Lana_Line_F09B4B804F858D04620EA6B589E55CA5_000000_00.txt,inputs/wav/case_0398_20260729_052449_305_Lana_Line_F09B4B804F858D04620EA6B589E55CA5_000000_00.wav,inputs/gold/case_0398_20260729_052449_305_Lana_Line_F09B4B804F858D04620EA6B589E55CA5_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052449_305_Lana_Line_F09B4B804F858D04620EA6B589E55CA5_000000_00
case_0399_20260729_052554_174_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley,738435349,,,inputs/transcripts/case_0399_20260729_052554_174_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000000_00.txt,inputs/wav/case_0399_20260729_052554_174_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000000_00.wav,inputs/gold/case_0399_20260729_052554_174_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052554_174_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000000_00
case_0400_20260729_052600_915_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000001_00,recorded,lana,existing_corpus_v1,recreation,lana,1406796871,,,inputs/transcripts/case_0400_20260729_052600_915_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000001_00.txt,inputs/wav/case_0400_20260729_052600_915_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000001_00.wav,inputs/gold/case_0400_20260729_052600_915_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000001_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052600_915_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000001_00
case_0401_20260729_052607_114_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000002_00,recorded,lana,existing_corpus_v1,recreation,priestley2,935411489,,,inputs/transcripts/case_0401_20260729_052607_114_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000002_00.txt,inputs/wav/case_0401_20260729_052607_114_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000002_00.wav,inputs/gold/case_0401_20260729_052607_114_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000002_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052607_114_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000002_00
case_0402_20260729_052617_554_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000003_00,recorded,lana,existing_corpus_v1,recreation,lana,1578300338,,,inputs/transcripts/case_0402_20260729_052617_554_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000003_00.txt,inputs/wav/case_0402_20260729_052617_554_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000003_00.wav,inputs/gold/case_0402_20260729_052617_554_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000003_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052617_554_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000003_00
case_0403_20260729_052627_479_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000004_00,recorded,lana,existing_corpus_v1,recreation,lana,1010816045,,,inputs/transcripts/case_0403_20260729_052627_479_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000004_00.txt,inputs/wav/case_0403_20260729_052627_479_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000004_00.wav,inputs/gold/case_0403_20260729_052627_479_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000004_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052627_479_Lana_Line_07FB7B8B4277D6FA2D66339DDFD4BE25_000004_00
case_0404_20260729_052728_484_Lana_Line_1E375992458DEA93434057BF4063C71A_000000_00,recorded,lana,existing_corpus_v1,recreation,lana,432817639,,,inputs/transcripts/case_0404_20260729_052728_484_Lana_Line_1E375992458DEA93434057BF4063C71A_000000_00.txt,inputs/wav/case_0404_20260729_052728_484_Lana_Line_1E375992458DEA93434057BF4063C71A_000000_00.wav,inputs/gold/case_0404_20260729_052728_484_Lana_Line_1E375992458DEA93434057BF4063C71A_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052728_484_Lana_Line_1E375992458DEA93434057BF4063C71A_000000_00
case_0405_20260729_052738_615_Lana_Line_1E375992458DEA93434057BF4063C71A_000001_00,recorded,lana,existing_corpus_v1,recreation,lana,1471549945,,,inputs/transcripts/case_0405_20260729_052738_615_Lana_Line_1E375992458DEA93434057BF4063C71A_000001_00.txt,inputs/wav/case_0405_20260729_052738_615_Lana_Line_1E375992458DEA93434057BF4063C71A_000001_00.wav,inputs/gold/case_0405_20260729_052738_615_Lana_Line_1E375992458DEA93434057BF4063C71A_000001_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052738_615_Lana_Line_1E375992458DEA93434057BF4063C71A_000001_00
case_0406_20260729_052744_797_Lana_Line_1E375992458DEA93434057BF4063C71A_000002_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1759727578,,,inputs/transcripts/case_0406_20260729_052744_797_Lana_Line_1E375992458DEA93434057BF4063C71A_000002_00.txt,inputs/wav/case_0406_20260729_052744_797_Lana_Line_1E375992458DEA93434057BF4063C71A_000002_00.wav,inputs/gold/case_0406_20260729_052744_797_Lana_Line_1E375992458DEA93434057BF4063C71A_000002_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052744_797_Lana_Line_1E375992458DEA93434057BF4063C71A_000002_00
case_0407_20260729_052750_564_Lana_Line_1E375992458DEA93434057BF4063C71A_000003_00,recorded,lana,existing_corpus_v1,recreation,priestley,1925165757,,,inputs/transcripts/case_0407_20260729_052750_564_Lana_Line_1E375992458DEA93434057BF4063C71A_000003_00.txt,inputs/wav/case_0407_20260729_052750_564_Lana_Line_1E375992458DEA93434057BF4063C71A_000003_00.wav,inputs/gold/case_0407_20260729_052750_564_Lana_Line_1E375992458DEA93434057BF4063C71A_000003_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052750_564_Lana_Line_1E375992458DEA93434057BF4063C71A_000003_00
case_0408_20260729_052756_592_Lana_Line_1E375992458DEA93434057BF4063C71A_000004_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1882941102,,,inputs/transcripts/case_0408_20260729_052756_592_Lana_Line_1E375992458DEA93434057BF4063C71A_000004_00.txt,inputs/wav/case_0408_20260729_052756_592_Lana_Line_1E375992458DEA93434057BF4063C71A_000004_00.wav,inputs/gold/case_0408_20260729_052756_592_Lana_Line_1E375992458DEA93434057BF4063C71A_000004_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052756_592_Lana_Line_1E375992458DEA93434057BF4063C71A_000004_00
case_0409_20260729_052816_839_Lana_Line_01C2455E469628225844FDB0AA45FB77_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley,514955649,,,inputs/transcripts/case_0409_20260729_052816_839_Lana_Line_01C2455E469628225844FDB0AA45FB77_000000_00.txt,inputs/wav/case_0409_20260729_052816_839_Lana_Line_01C2455E469628225844FDB0AA45FB77_000000_00.wav,inputs/gold/case_0409_20260729_052816_839_Lana_Line_01C2455E469628225844FDB0AA45FB77_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052816_839_Lana_Line_01C2455E469628225844FDB0AA45FB77_000000_00
case_0410_20260729_052823_791_Lana_Line_01C2455E469628225844FDB0AA45FB77_000001_00,recorded,lana,existing_corpus_v1,recreation,priestley,1083680868,,,inputs/transcripts/case_0410_20260729_052823_791_Lana_Line_01C2455E469628225844FDB0AA45FB77_000001_00.txt,inputs/wav/case_0410_20260729_052823_791_Lana_Line_01C2455E469628225844FDB0AA45FB77_000001_00.wav,inputs/gold/case_0410_20260729_052823_791_Lana_Line_01C2455E469628225844FDB0AA45FB77_000001_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052823_791_Lana_Line_01C2455E469628225844FDB0AA45FB77_000001_00
case_0411_20260729_052831_708_Lana_Line_01C2455E469628225844FDB0AA45FB77_000002_00,recorded,lana,existing_corpus_v1,recreation,priestley2,341740802,,,inputs/transcripts/case_0411_20260729_052831_708_Lana_Line_01C2455E469628225844FDB0AA45FB77_000002_00.txt,inputs/wav/case_0411_20260729_052831_708_Lana_Line_01C2455E469628225844FDB0AA45FB77_000002_00.wav,inputs/gold/case_0411_20260729_052831_708_Lana_Line_01C2455E469628225844FDB0AA45FB77_000002_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052831_708_Lana_Line_01C2455E469628225844FDB0AA45FB77_000002_00
case_0412_20260729_052917_593_Lana_Line_BD42F94147860D72C1E19A9617B70318_000000_00,recorded,lana,existing_corpus_v1,recreation,alfie,749102908,,,inputs/transcripts/case_0412_20260729_052917_593_Lana_Line_BD42F94147860D72C1E19A9617B70318_000000_00.txt,inputs/wav/case_0412_20260729_052917_593_Lana_Line_BD42F94147860D72C1E19A9617B70318_000000_00.wav,inputs/gold/case_0412_20260729_052917_593_Lana_Line_BD42F94147860D72C1E19A9617B70318_000000_00,1,C:\git\qwen3-tts-cpp-streaming\.tmp_liplab_20260729_logs\20260729_052917_593_Lana_Line_BD42F94147860D72C1E19A9617B70318_000000_00
case_0413_20260729_070506_497_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley,437020275,,,inputs/transcripts/case_0413_20260729_070506_497_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000000_00.txt,inputs/wav/case_0413_20260729_070506_497_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000000_00.wav,inputs/gold/case_0413_20260729_070506_497_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000000_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_070506_497_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000000_00
case_0414_20260729_070516_271_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000001_00,recorded,lana,existing_corpus_v1,recreation,lana,1948533302,,,inputs/transcripts/case_0414_20260729_070516_271_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000001_00.txt,inputs/wav/case_0414_20260729_070516_271_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000001_00.wav,inputs/gold/case_0414_20260729_070516_271_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000001_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_070516_271_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000001_00
case_0415_20260729_070525_121_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000002_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1465819459,,,inputs/transcripts/case_0415_20260729_070525_121_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000002_00.txt,inputs/wav/case_0415_20260729_070525_121_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000002_00.wav,inputs/gold/case_0415_20260729_070525_121_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000002_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_070525_121_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000002_00
case_0416_20260729_070536_153_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000003_00,recorded,lana,existing_corpus_v1,recreation,priestley2,1273806644,,,inputs/transcripts/case_0416_20260729_070536_153_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000003_00.txt,inputs/wav/case_0416_20260729_070536_153_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000003_00.wav,inputs/gold/case_0416_20260729_070536_153_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000003_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_070536_153_Lana_Line_442C87F746AC3CCE4492BA92195A3655_000003_00
case_0417_20260729_071243_541_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000000_00,recorded,lana,existing_corpus_v1,recreation,alfie,1754900783,,,inputs/transcripts/case_0417_20260729_071243_541_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000000_00.txt,inputs/wav/case_0417_20260729_071243_541_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000000_00.wav,inputs/gold/case_0417_20260729_071243_541_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000000_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071243_541_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000000_00
case_0418_20260729_071253_791_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000001_00,recorded,lana,existing_corpus_v1,recreation,alfie,832596477,,,inputs/transcripts/case_0418_20260729_071253_791_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000001_00.txt,inputs/wav/case_0418_20260729_071253_791_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000001_00.wav,inputs/gold/case_0418_20260729_071253_791_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000001_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071253_791_Lana_Line_9E30BEEF4713E11C3F154FA6D16ABFEB_000001_00
case_0419_20260729_071310_635_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000000_00,recorded,lana,existing_corpus_v1,recreation,lana,1220346366,,,inputs/transcripts/case_0419_20260729_071310_635_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000000_00.txt,inputs/wav/case_0419_20260729_071310_635_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000000_00.wav,inputs/gold/case_0419_20260729_071310_635_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000000_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071310_635_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000000_00
case_0420_20260729_071327_800_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000001_00,recorded,lana,existing_corpus_v1,recreation,alfie,823529560,,,inputs/transcripts/case_0420_20260729_071327_800_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000001_00.txt,inputs/wav/case_0420_20260729_071327_800_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000001_00.wav,inputs/gold/case_0420_20260729_071327_800_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000001_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071327_800_Lana_Line_D4A92D7740146E7ACA62E9AF04B6EAB3_000001_00
case_0421_20260729_071539_790_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000000_00,recorded,lana,existing_corpus_v1,recreation,priestley2,201619093,,,inputs/transcripts/case_0421_20260729_071539_790_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000000_00.txt,inputs/wav/case_0421_20260729_071539_790_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000000_00.wav,inputs/gold/case_0421_20260729_071539_790_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000000_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071539_790_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000000_00
case_0422_20260729_071553_134_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000001_00,recorded,lana,existing_corpus_v1,recreation,lana,1660845554,,,inputs/transcripts/case_0422_20260729_071553_134_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000001_00.txt,inputs/wav/case_0422_20260729_071553_134_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000001_00.wav,inputs/gold/case_0422_20260729_071553_134_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000001_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071553_134_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000001_00
case_0423_20260729_071600_579_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000002_00,recorded,lana,existing_corpus_v1,recreation,lana,1017900669,,,inputs/transcripts/case_0423_20260729_071600_579_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000002_00.txt,inputs/wav/case_0423_20260729_071600_579_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000002_00.wav,inputs/gold/case_0423_20260729_071600_579_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000002_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071600_579_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000002_00
case_0424_20260729_071626_619_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000003_00,recorded,lana,existing_corpus_v1,recreation,priestley2,952576944,,,inputs/transcripts/case_0424_20260729_071626_619_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000003_00.txt,inputs/wav/case_0424_20260729_071626_619_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000003_00.wav,inputs/gold/case_0424_20260729_071626_619_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000003_00,1,C:\Users\matthewpriestley_kil\Documents\Unreal Projects\OffgridAIDemo\Saved\Logs\OffgridAI\LipsyncDebug\20260729_071626_619_Lana_Line_D6F9E2454144DBCC71F48FA461834B7C_000003_00
